AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
This file was generated automatically by HARP_Opt.
This data represents a 97.9 percent thick airfoil, and was interpolated between the airfoil data in the files FFA_1000.dat and FFA_0300.dat.
  1           Number of airfoil tables in this file
 1.984         Table ID parameter (Reynolds number in millions)
 0.290         Stall angle (deg)
  0           Zero lift angle of attack (deg)
  0           Cn slope for zero lift (dimensionless)
  0           Cn at stall value for positive angle of attack
  0           Cn at stall value for negative angle of attack
  0           Angle of attack for minimum CD (deg)
  0           Minimum CD value
-180.000    0.0000    0.5144    -2.9400
-170.000    0.0047    0.5144    -2.9400
-160.000    0.0093    0.5170    -2.9400
-150.000    0.0140    0.5222    -2.9400
-140.000    0.0158    0.5285    -2.9400
-130.000    0.0146    0.5353    -2.9400
-120.000    0.0123    0.5417    -2.9400
-110.000    0.0089    0.5469    -2.9400
-100.000    0.0046    0.5505    -2.9400
-90.000    0.0000    0.5519    -2.9400
-80.000    -0.0046    0.5505    -2.9400
-70.000    -0.0089    0.5469    -2.9400
-60.000    -0.0123    0.5417    -2.9400
-50.000    -0.0146    0.5353    -2.9400
-40.000    -0.0158    0.5285    -2.9400
-30.000    -0.0144    0.5234    -2.9400
-20.000    -0.0108    0.5202    -2.9445
-10.000    -0.0073    0.5169    -3.0012
-4.179    -0.0074    0.5150    -2.9478
-2.720    -0.0048    0.5150    -2.9439
-0.854    -0.0005    0.5150    -2.9394
0.532    0.0046    0.5152    -2.9470
1.727    0.0091    0.5150    -2.9521
2.406    0.0123    0.5150    -2.9550
3.068    0.0148    0.5150    -2.9578
3.855    0.0179    0.5149    -2.9612
4.311    0.0196    0.5150    -2.9631
4.343    0.0198    0.5149    -2.9632
4.370    0.0199    0.5149    -2.9634
4.761    0.0216    0.5149    -2.9650
5.806    0.0251    0.5150    -2.9695
6.533    0.0270    0.5150    -2.9726
7.023    0.0294    0.5149    -2.9750
7.504    0.0307    0.5150    -2.9773
8.245    0.0325    0.5151    -2.9809
8.970    0.0343    0.5152    -2.9844
9.666    0.0355    0.5154    -2.9878
11.232    0.0298    0.5172    -2.9820
13.048    0.0277    0.5182    -2.9752
14.651    0.0278    0.5187    -2.9765
16.361    0.0276    0.5192    -2.9780
18.277    0.0267    0.5198    -2.9778
20.200    0.0271    0.5205    -2.9776
21.950    0.0267    0.5208    -2.9400
23.840    0.0275    0.5216    -2.9400
25.879    0.0286    0.5226    -2.9400
28.875    0.0264    0.5234    -2.9400
31.399    0.0256    0.5243    -2.9400
33.226    0.0247    0.5252    -2.9400
34.237    0.0231    0.5254    -2.9400
34.287    0.0228    0.5255    -2.9400
40.000    0.0225    0.5285    -2.9400
50.000    0.0209    0.5353    -2.9400
60.000    0.0176    0.5417    -2.9400
70.000    0.0127    0.5469    -2.9400
80.000    0.0066    0.5505    -2.9400
90.000    0.0000    0.5519    -2.9400
100.000    -0.0046    0.5505    -2.9400
110.000    -0.0089    0.5469    -2.9400
120.000    -0.0123    0.5417    -2.9400
130.000    -0.0146    0.5353    -2.9400
140.000    -0.0158    0.5285    -2.9400
150.000    -0.0140    0.5222    -2.9400
160.000    -0.0093    0.5170    -2.9400
170.000    -0.0047    0.5144    -2.9400
180.000    0.0000    0.5144    -2.9400
EOT 1
